# metr_deep MDF table funding_events.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDFNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,ledger,money_type,amount_usd,currency,from_entity,to_entity,date,date_precision,period,payment_status,purpose_restriction,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,intermediary,relationship_type,start_date,end_date,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDF0896,,transfer,6981,USD,FOUNDERS PLEDGE GGMBH,,2021-12-31,year,TY2021 (2021-01-01 to 2021-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0433: FOUNDERS PLEDGE GGMBH contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0433,Founders Pledge Inc,named contributor into intermediary,2021-01-01,2021-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202232349349100823; ContributorInformationGrp FOUNDERS PLEDGE GGMBH,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202232349349100823_public.xml,<BusinessNameLine1Txt>FOUNDERS PLEDGE GGMBH</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0433 via=live http= sha256=c0a6940974b74a32 used=gt990_202232349349100823_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0433; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0897,,transfer,1000000,USD,GOOD VENTURES FOUNDATION,,2021-12-31,year,TY2021 (2021-01-01 to 2021-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0434: GOOD VENTURES FOUNDATION contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0434,Founders Pledge Inc,named contributor into intermediary,2021-01-01,2021-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202232349349100823; ContributorInformationGrp GOOD VENTURES FOUNDATION,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202232349349100823_public.xml,<BusinessNameLine1Txt>GOOD VENTURES FOUNDATION</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0434 via=live http= sha256=c0a6940974b74a32 used=gt990_202232349349100823_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0434; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0898,,transfer,1000000,USD,SILICON VALLEY COMMUNITY FOUNDATION,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0435: SILICON VALLEY COMMUNITY FOUNDATION contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0435,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp SILICON VALLEY COMMUNITY FOUNDATION,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>SILICON VALLEY COMMUNITY FOUNDATION</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0435 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0435; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0899,,transfer,175000,USD,FIDELITY CHARITABLE,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0436: FIDELITY CHARITABLE contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0436,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp FIDELITY CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>FIDELITY CHARITABLE</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0436 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0436; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0900,,transfer,1500000,USD,GOOD VENTURES FOUNDATION,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0437: GOOD VENTURES FOUNDATION contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0437,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp GOOD VENTURES FOUNDATION,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>GOOD VENTURES FOUNDATION</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0437 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0437; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0901,,transfer,6000,USD,FIDELITY CHARITABLE,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0438: FIDELITY CHARITABLE contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0438,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp FIDELITY CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>FIDELITY CHARITABLE</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0438 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0438; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0902,,transfer,40000,USD,FIDELITY CHARITABLE,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0439: FIDELITY CHARITABLE contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0439,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp FIDELITY CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>FIDELITY CHARITABLE</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0439 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0439; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0903,,transfer,50000,USD,FIDELITY CHARITABLE,,2020-12-31,year,TY2020 (2020-01-01 to 2020-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0440: FIDELITY CHARITABLE contribution into Founders Pledge Inc (payer-into-intermediary, not METR)",grantmaker,,MDF0440,Founders Pledge Inc,named contributor into intermediary,2020-01-01,2020-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202131059349101903; ContributorInformationGrp FIDELITY CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202131059349101903_public.xml,<BusinessNameLine1Txt>FIDELITY CHARITABLE</BusinessNameLine1Txt>,2026-09-16T13:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0440 via=live http= sha256=aa61fbf49fc81d01 used=gt990_202131059349101903_20260916T130544Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0440; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0904,,,50455689,USD,contributors to Every Org (see Schedule B rows),,2024-12-31,interval,TY2024 (2024-01-01 to 2024-12-31),filed total revenue,,A,MDF,C06.E1,audit of promoted MDF0441: Every Org TY2024 (2024-01-01 to 2024-12-31) reported total revenue (not a METR grant),grantmaker,,MDF0441,Every Org,,,,,,,,,,,,,,,funder filings,GET GT XML 202502749349100700; Return CYTotalRevenueAmt / ContriRcvdRevAndExpnssAmt,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502749349100700_public.xml,<ContriRcvdRevAndExpnssAmt>50455689</ContriRcvdRevAndExpnssAmt>,2026-09-16T12:36:10Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0441 via=live http=200 sha256=ab5fb64b8f55f7bd used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202502749349100700_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0441; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0905,,transfer,425000,USD,FIDELITY CHARITABLE,,2024-12-31,year,TY2024 (2024-01-01 to 2024-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0442: FIDELITY CHARITABLE contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0442,Every Org,named contributor into intermediary,2024-01-01,2024-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202502749349100700; ContributorInformationGrp FIDELITY CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502749349100700_public.xml,<ContributorPersonNm>FIDELITY CHARITABLE</ContributorPersonNm>,2026-09-16T12:36:10Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0442 via=live http=200 sha256=ab5fb64b8f55f7bd used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202502749349100700_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0442; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0906,,transfer,210115,USD,SCHWAB CHARITABLE,,2023-12-31,year,TY2023 (2023-01-01 to 2023-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0443: SCHWAB CHARITABLE contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0443,Every Org,named contributor into intermediary,2023-01-01,2023-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202423199349106002; ContributorInformationGrp SCHWAB CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml,<ContributorPersonNm>SCHWAB CHARITABLE</ContributorPersonNm>,2026-09-16T12:36:09Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0443 via=live http=200 sha256=08fa34bf326f2d57 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202423199349106002_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0443; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0907,,transfer,50075,USD,VANGUARD CHARITABLE,,2023-12-31,year,TY2023 (2023-01-01 to 2023-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0444: VANGUARD CHARITABLE contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0444,Every Org,named contributor into intermediary,2023-01-01,2023-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202423199349106002; ContributorInformationGrp VANGUARD CHARITABLE,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml,<ContributorPersonNm>VANGUARD CHARITABLE</ContributorPersonNm>,2026-09-16T12:36:09Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0444 via=live http=200 sha256=08fa34bf326f2d57 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202423199349106002_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0444; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0908,,transfer,37500,USD,GOLDMAN SACHS CHARITABLE GIFT FUND,,2023-12-31,year,TY2023 (2023-01-01 to 2023-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0445: GOLDMAN SACHS CHARITABLE GIFT FUND contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0445,Every Org,named contributor into intermediary,2023-01-01,2023-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202423199349106002; ContributorInformationGrp GOLDMAN SACHS CHARITABLE GIFT FUND,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml,<ContributorPersonNm>GOLDMAN SACHS CHARITABLE GIFT FUND</ContributorPersonNm>,2026-09-16T12:36:09Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0445 via=live http=200 sha256=08fa34bf326f2d57 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202423199349106002_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0445; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0909,,transfer,10000,USD,MARIN COMMUNITY FOUNDATION MCF,,2023-12-31,year,TY2023 (2023-01-01 to 2023-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0446: MARIN COMMUNITY FOUNDATION MCF contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0446,Every Org,named contributor into intermediary,2023-01-01,2023-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202423199349106002; ContributorInformationGrp MARIN COMMUNITY FOUNDATION MCF,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml,<ContributorPersonNm>MARIN COMMUNITY FOUNDATION MCF</ContributorPersonNm>,2026-09-16T12:36:09Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0446 via=live http=200 sha256=08fa34bf326f2d57 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202423199349106002_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0446; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0910,,transfer,5500,USD,BANK OF AMERICA CHARITABLE FUND,,2023-12-31,year,TY2023 (2023-01-01 to 2023-12-31),,,A,MDF,C06.E1,"audit of promoted MDF0447: BANK OF AMERICA CHARITABLE FUND contribution into Every Org (payer-into-intermediary, not METR)",grantmaker,,MDF0447,Every Org,named contributor into intermediary,2023-01-01,2023-12-31,,,,,,,,,,,yes,funder filings,GET GT XML 202423199349106002; ContributorInformationGrp BANK OF AMERICA CHARITABLE FUND,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml,<ContributorPersonNm>BANK OF AMERICA CHARITABLE FUND</ContributorPersonNm>,2026-09-16T12:36:09Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0447 via=live http=200 sha256=08fa34bf326f2d57 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202423199349106002_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0447; review=research/agents-2026-09-16/MDREVIEW-MD50.md
